title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
In The Courts | 2023,https://www.klsescreener.com/v2/news/view/1261309,2024-01-11 15:06:20,2024-01-13 09:49:43,2024-01-11 15:00:00,"Success in European courts boosts confidence that annulment of Sulu award is in sight

By Hafiz Yatim

Malaysia made considerable inroads in its legal tussle with the Sulu heirs in 2023, gaining the upper hand in several cou...","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in The Edge Malaysia Weekly on December 25, 2023 - January 7, 2024</span></p></div><h2>Success in European courts boosts confidence that annulment of Sulu award is in sight</h2>

<div class=newsTextDataWrapInner><p><span style=""color:#c0392b;""><strong>By Hafiz Yatim</strong></span></p></div>

<div class=newsTextDataWrapInner><p>Malaysia made considerable inroads in its legal tussle with the Sulu heirs in 2023, gaining the upper hand in several court judgments, which puts the sovereign in a mu",Edge,,https://assets.theedgemarkets.com/Courts_Azalina_2.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
Uniqlo operator Fast Retailing Q1 profit soars on strong overseas sales,https://www.klsescreener.com/v2/news/view/1261301,2024-01-11 14:55:29,2024-01-11 14:55:29,2024-01-11 14:55:00,"TOKYO: Japan's Fast Retailing Co said on Thursday that strong overseas sales drove a 25% rise in first quarter operating profit, as the Uniqlo operator charts a third-straight year of record earnings.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>TOKYO: Japan's Fast Retailing Co said on Thursday that strong overseas sales drove a 25% rise in first quarter operating profit, as the Uniqlo operator charts a third-straight year of record earnings.</p><p>Profit was 146.7 billion yen ($1.01 billion) in the three months through November compared with 117.1 billion yen a year earlier.</p><p>The consensus forecast was for 137.9 billion yen, according to the average estimate of five analysts surveyed by LSEG.</p><p>Fast Retailing he",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485510.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485510.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Ex-AG Tommy Thomas’ firm represents Daim and family to challenge MACC probe,https://www.klsescreener.com/v2/news/view/1261307,2024-01-11 15:04:19,2024-01-11 23:19:15,2024-01-11 14:52:55,KUALA LUMPUR (Jan 11): Former finance minister Tun Daim Zainuddin’s family and their company Ilham Tower Sdn Bhd (ITSB) has filed a judicial review application to challenge the Malaysian Anti Corruption Commission’s (MACC) action to freeze their accounts and subject them to investigation.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Former finance minister Tun Daim Zainuddin’s family and their company Ilham Tower Sdn Bhd (ITSB) has filed a judicial review application to challenge the Malaysian Anti Corruption Commission’s (MACC) action to freeze their accounts and subject them to investigation.</p></div>

<div class=newsTextDataWrapInner><p>Daim, whose full&nbsp;name is Che Abdul Daim Zainuddin, along with his wife Toh Puan Na’imah Abdul Khalid, Daim’s four children and ITSB, which owns the namesake tower in Kuala Lumpur, filed the judicial review application on",Edge,,https://assets.theedgemarkets.com/Tan-Sri-Tommy-Thomas-Mon01082022-px-Mohd-Izwan_20240111144825_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"November manufacturing sales value down 2.6%, says DOSM",https://www.klsescreener.com/v2/news/view/1261305,2024-01-11 15:04:18,2024-01-11 20:19:12,2024-01-11 14:51:18,"The sales value of the manufacturing sector slipped by 2.6% year-on-year (y-o-y) to RM155 billion in November 2023, the Department of Statistics Malaysia (DOSM) reported on Thursday.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): The sales value of the manufacturing sector slipped by 2.6% year-on-year (y-o-y) to RM155 billion in November 2023, the Department of Statistics Malaysia (DOSM) reported on Thursday.</p></div>

<div class=newsTextDataWrapInner><p>Chief statistician Datuk Seri Dr Mohd Uzir Mahidin said the decrease was primarily due to a substantial drop in the petroleum, chemical, rubber and plastic products sub-sector by 10.8% (October: -9.5%), and the electrical and electronics products sub-sector, which fell by 5.3%. (October: -2.7%).</p></div>
",,,https://assets.theedgemarkets.com/manufacturing-3_20210201091216_pexels_8.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Asia stocks rally ahead of US CPI, Nikkei breaches 35,000",https://www.klsescreener.com/v2/news/view/1261299,2024-01-11 14:55:27,2024-01-11 14:55:27,2024-01-11 14:42:00,"SINGAPORE: Asian stocks rose on Thursday ahead of U.S. inflation data that could influence the Federal Reserve's thinking on rate cuts, while the crypto world got a boost after exchange-traded funds (ETFs) to track bitcoin were approved in the United States.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>SINGAPORE: Asian stocks rose on Thursday ahead of U.S. inflation data that could influence the Federal Reserve's thinking on rate cuts, while the crypto world got a boost after exchange-traded funds (ETFs) to track bitcoin were approved in the United States.</p><p>MSCI's broadest index of Asia-Pacific shares outside Japan was 0.8% higher, on course to snap its seven-day losing streak.</p><p>Japan's Nikkei breached 35,000 for the first time since February 1990 in a blistering start",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485508.png,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485508.png,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"November industrial production index up 0.6%, says DOSM",https://www.klsescreener.com/v2/news/view/1261297,2024-01-11 14:48:59,2024-01-11 20:17:19,2024-01-11 14:37:08,"The industrial production index (IPI), which measures the real output in the manufacturing, mining and electric industries, registered a marginal increase of 0.6% year-on-year in November 2023, said the Department of Statistics Malaysia (DOSM).","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): The industrial production index (IPI), which measures the real output in the manufacturing, mining and electric industries, registered a marginal increase of 0.6% year-on-year in November 2023, said the Department of Statistics Malaysia (DOSM).</p></div>

<div class=newsTextDataWrapInner><p>In a statement on Thursday, chief statistician Datuk Seri Dr Mohd Uzir Mahidin said a modest expansion of 1.9% in the mining segment and 4.2% in the electricity sector contributed to the uptrend.</p></div>

<div class=newsTextDataWrapInner><p>Ho",Edge,,https://assets.theedgemarkets.com/20230804_PEO_STATISTICS ON WAGES_SB_12_20240110182400_theedgemalaysia_0.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Plantation and Commodities Ministry to look into windfall tax issue,https://www.klsescreener.com/v2/news/view/1261295,2024-01-11 14:44:27,2024-01-11 14:44:27,2024-01-11 14:31:00,"KUALA LUMPUR: The Ministry of Plantation and Commodities is going to look into the issue of windfall profit levy raised by industry players and consult with relevant parties, said Minister Datuk Seri Johari Abdul Ghani.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: The Ministry of Plantation and Commodities is going to look into the issue of windfall profit levy raised by industry players and consult with relevant parties, said Minister Datuk Seri Johari Abdul Ghani.</p><p>The newly-appointed minister said that the windfall levy of 3.0 per cent is imposed on palm oil prices above RM3,000 per tonne in Peninsular Malaysia and above 3,500 ringgit per tonne in Sabah and Sarawak, however, industry players have raised their concerns ",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485485.JPG,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485485.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Malaysia palm output to improve this year on improved labour availability,https://www.klsescreener.com/v2/news/view/1261285,2024-01-11 14:20:55,2024-01-11 14:20:55,2024-01-11 14:15:45,"KUALA LUMPUR: Malaysia&#039;s palm oil production is expected to improve this year as a labour shortage eases, though challenges remain as planters seek to comply with European and U.S. regulations targeting links to deforestation and forced labour in ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Malaysia&#039;s palm oil production is expected to improve this year as a labour shortage eases, though challenges remain as planters seek to comply with European and U.S. regulations targeting links to deforestation and forced labour in the commodity&#039;s supply chain, industry officials said at a seminar on Thursday.</p><p>The country&#039;s palm oil sector, which relies on foreign workers for 70% of its plantation workforce, has seen a severe labour crunch in recent years, in part due to the COVID-19 pandemic.</p><",Corporate,,https://assets.nst.com.my/images/articles/palm11_NSTfield_image_listing_featured_v2.var_1704953740.jpg,https://assets.nst.com.my/images/articles/HQ020823AR001_12_1704953731.jpg,79,NST,https://www.nst.com.my/business/corporate
"MPOC predicts CPO prices to average at RM4,000 per tonne in 2024 as biodiesel needs fuel demand in Indonesia",https://www.klsescreener.com/v2/news/view/1261283,2024-01-11 14:20:27,2024-01-11 20:04:27,2024-01-11 14:13:35,"The Malaysian Palm Oil Council (MPOC) is forecasting average crude palm oil (CPO) prices in 2024 to be at RM4,000 per tonne, driven by Indonesia's higher domestic consumption of biodiesel and food.","<div class=newsTextDataWrapInner><p>PETALING JAYA (Jan 11): The Malaysian Palm Oil Council (MPOC) is forecasting average crude palm oil (CPO) prices in 2024 to be at RM4,000 per tonne, driven by Indonesia's higher domestic consumption of biodiesel and food.</p></div>

<div class=newsTextDataWrapInner><p>In a statement on Thursday, the council said it is expecting a shortfall of 240,000 tonnes, as Indonesia's domestic demand is expected to grow to 640,000 tonnes, while production is expected to stay flat.</p></div>

<div class=newsTextDataWrapInner><p>""The deficit could further expand if ex",Edge,,https://assets.theedgemarkets.com/Palm-BioFuel_20240111141002_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Wholesale, retail trade sales up 6.2% to RM142.6bil in November 2023 - DoSM",https://www.klsescreener.com/v2/news/view/1261289,2024-01-11 14:22:26,2024-01-11 14:22:26,2024-01-11 14:06:00,"KUALA LUMPUR: Malaysia’s wholesale and retail trade recorded a sales value of RM142.6 billion, up 6.2 per cent year-on-year (y-o-y) in November 2023, said the Department of Statistics Malaysia (DoSM).","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: Malaysia’s wholesale and retail trade recorded a sales value of RM142.6 billion, up 6.2 per cent year-on-year (y-o-y) in November 2023, said the Department of Statistics Malaysia (DoSM).</p><p>Chief statistician Datuk Seri Mohd Uzir Mahidin said in a statement today that the increase was driven by the wholesale trade sub-sector, which rose 6.2 per cent or RM3.7 billion to RM63.2 billion.</p><p>""Retail trade also expanded 4.4 per cent or RM2.6 billion to RM61.3 billio",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485442.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485442.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"Wishlist: To make a difference, listen to what the heart is saying",https://www.klsescreener.com/v2/news/view/1261275,2024-01-11 14:02:09,2024-01-12 14:16:16,2024-01-11 14:00:00,"A common sentiment in recent times is that our country is on a downward trajectory.

One hobby horse is the declining state of race relations, the outlook of which only seems to get worse with every new display of intolerance and conservatism. Then there are the deteriorating prospects f...","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in The Edge Malaysia Weekly on December 25, 2023 - December 31, 2023</span></p></div><div class=newsTextDataWrapInner><p>A common sentiment in recent times is that our country is on a downward trajectory.</p></div>

<div class=newsTextDataWrapInner><p>One hobby horse is the declining state of race relations, the outlook of which only seems to get worse with every new display of intolerance and conservatism. Then there are the deteriorating prospects for an economy that is struggling to move bey",Edge,,https://assets.theedgemarkets.com/Merdeka_TEM1504_20231228171519_theedgemalaysia.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
Wishlist: My 2024 wish: Assalamu’alaikum,https://www.klsescreener.com/v2/news/view/1261273,2024-01-11 14:02:09,2024-01-12 15:50:23,2024-01-11 14:00:00,"AS a Malaysian, every festive season fills me with joy. Other than the very obvious things like public holidays, shopping sales and toll-free highways, there’s the visiting of friends’ open houses, eating authentic ethnic food, getting to see friends in their traditional finery and generally just...","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in The Edge Malaysia Weekly on December 25, 2023 - December 31, 2023</span></p></div><div class=newsTextDataWrapInner><p>AS a Malaysian, every festive season fills me with joy. Other than the very obvious things like public holidays, shopping sales and toll-free highways, there’s the visiting of friends’ open houses, eating authentic ethnic food, getting to see friends in their traditional finery and generally just revelling in our differentness.</p></div>

<div class=newsTextDataWrapInner><p>F",Edge,,https://assets.theedgemarkets.com/Malaysian_TEM1504_20231228172311_theedgemalaysia.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
"UPDATED - Rapid Synergy says its looking to sell ""certain landed properties"" in response to unusual market activity query",https://www.klsescreener.com/v2/news/view/1261493,2024-01-11 18:21:09,2024-01-11 18:21:09,2024-01-11 13:56:29,"KUALA LUMPUR: Rapid Synergy Bhd today said it is in discussions to sell certain landed properties of the company, in response to an unusual market activity (UMA) query from Bursa Malaysia Securties Bhd.Rapid Synergy is a manufacturer of precision ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Rapid Synergy Bhd today said it is in discussions to sell certain landed properties of the company, in response to an unusual market activity (UMA) query from Bursa Malaysia Securties Bhd.</p><p>Rapid Synergy is a manufacturer of precision tools.</p><p>""These proposals are still in the stages of discussion. The board believes that it would be more appropriate to release announcement(s) to Bursa Securities once the terms of the offers have been finalised and agreed upon by both parties,"" it told Bursa Securities in a fil",Corporate,,https://assets.nst.com.my/images/articles/rapi11_NSTfield_image_listing_featured_v2.var_1704952736.jpg,https://assets.nst.com.my/images/articles/sapid_synergy_1704968283.jpg,79,NST,https://www.nst.com.my/business/corporate
"Rapid Synergy says its looking to sell ""certain landed properties"" in response to unusual market activity query",https://www.klsescreener.com/v2/news/view/1261271,2024-01-11 14:00:45,2024-01-11 14:00:45,2024-01-11 13:56:29,"KUALA LUMPUR: Rapid Synergy Bhd today said it is in discussions to sell certain landed properties of the company, in response to an unusual market activity (UMA) query from Bursa Malaysia Securties Bhd.Rapid Synergy is a manufacturer of precision ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Rapid Synergy Bhd today said it is in discussions to sell certain landed properties of the company, in response to an unusual market activity (UMA) query from Bursa Malaysia Securties Bhd.</p><p>Rapid Synergy is a manufacturer of precision tools.</p><p>""These proposals are still in the stages of discussion. The board believes that it would be more appropriate to release announcement(s) to Bursa Securities once the terms of the offers have been finalised and agreed upon by both parties,"" it told Bursa Securities in a fil",Corporate,,https://assets.nst.com.my/images/articles/rapi11_NSTfield_image_listing_featured_v2.var_1704952736.jpg,https://assets.nst.com.my/images/articles/sapid_synergy_1704952579.jpg,79,NST,https://www.nst.com.my/business/corporate
"Govt confident RTS Link ready for operation on Jan 1, 2027",https://www.klsescreener.com/v2/news/view/1261279,2024-01-11 14:03:53,2024-01-11 19:19:21,2024-01-11 13:50:16,"The government is satisfied with the work progress of the Rapid Transit System (RTS) Link project between Johor Bahru and Singapore and is confident that the transport system will be fully operational on Jan 1, 2027.","<div class=newsTextDataWrapInner><p>JOHOR BAHRU (Jan 11): The government is satisfied with the work progress of the Rapid Transit System (RTS) Link project between Johor Bahru and Singapore and is confident that the transport system will be fully operational on Jan 1, 2027.</p></div>

<div class=newsTextDataWrapInner><p>Transport Minister Anthony Loke Siew Fook said the two countries are committed to making the multi-billion ringgit project a success with discussions held periodically between both parties.</p></div>

<div class=newsTextDataWrapInner><p>""We are very confident that the imple",,,https://assets.theedgemarkets.com/FW1351870_JB06_11012024_ANWAR_PROJEK_RTS-lpr_20240111134842_bernama.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Measat to offer Starlink hardware and services as official authorised reseller,https://www.klsescreener.com/v2/news/view/1261267,2024-01-11 13:55:30,2024-01-11 13:55:30,2024-01-11 13:45:00,Satellite communications company Measat Global announced via press release that it is now an official authorised reseller for Starlink following the signing of an agreement with SpaceX last December.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">Its appointment will also allow Starlink to leverage Measat's existing presence in the local market. — AFP</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p><strong>PETALING JAYA: </strong>Satellite communications company Measat Global announced via press release that it is now an official authorised reseller for Starlink following the signing of an agreement with SpaceX last December.</p><p>Measat’s official authorised reseller status will have the company offer Starlink hardware and services to the existin",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485399.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485399.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Analysts keep ‘neutral’ stance on plantation sector as December 2023 palm oil stockpile continues to dip,https://www.klsescreener.com/v2/news/view/1261277,2024-01-11 14:03:53,2024-01-11 19:19:18,2024-01-11 13:41:16,"KUALA LUMPUR (Jan 11): Analysts have maintained status quo on their “neutral” stance on the plantation sector, as the country’s palm oil stockpile continued to dip in December 2023, in line with the downward trend in palm oil production.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Analysts have maintained status quo on their “neutral” stance on the plantation sector, as the country’s palm oil stockpile continued to dip in December 2023, in line with the downward trend in palm oil production.</p></div>

<div class=newsTextDataWrapInner><p>Malaysian Palm Oil Council (MPOC) announced on Thursday that Malaysia’s palm oil stocks fell 4.6% month-on-month (m-o-m) to 2.29 million tonnes in December 2023, reaching their lowest level in three months. Palm oil output and exports declined 13% and 5% m-o-m respectively.</p",,,https://assets.theedgemarkets.com/palm-oil-120719_20240111132938_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Bursa Malaysia closes lower at midday on selling pressure in selected heavyweights,https://www.klsescreener.com/v2/news/view/1261255,2024-01-11 13:40:31,2024-01-11 13:40:31,2024-01-11 13:33:54,"KUALA LUMPUR: Bursa Malaysia turned lower at midday due to selling pressure in selected heavyweights mainly in the industrial products and services sector.At 12.30 pm, the FTSE Bursa Malaysia KLCI (FBM KLCI) decreased 0.19 per cent, or 2.83 points, to 1,484.03 from Wednesday&#039;...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Bursa Malaysia turned lower at midday due to selling pressure in selected heavyweights mainly in the industrial products and services sector.</p><p>At 12.30 pm, the FTSE Bursa Malaysia KLCI (FBM KLCI) decreased 0.19 per cent, or 2.83 points, to 1,484.03 from Wednesday&#039;s close of 1,486.86.</p><p>The FBM KLCI, which opened 0.29 of-a-point better at 1,487.15, moved between 1,483.41 and 1,492.44 during the morning session.</p><p>On the broader market, decliners led gainers 421 to 339, while 430 counters were unchanged.",Corporate,,https://assets.nst.com.my/images/articles/mid11_NSTfield_image_listing_featured_v2.var_1704951368.jpg,https://assets.nst.com.my/images/articles/HQ20231207HQ746bursa_1704951224.jpg,79,NST,https://www.nst.com.my/business/corporate
Manufacturing sales value falls 2.6% y-o-y in November 2023 - DoSM,https://www.klsescreener.com/v2/news/view/1261257,2024-01-11 13:44:25,2024-01-11 13:44:25,2024-01-11 13:32:00,"KUALA LUMPUR: The sales value of the manufacturing sector slipped by 2.6 per cent year-on-year (y-o-y) to RM155 billion in November 2023, the Department of Statistics Malaysia (DoSM) reported today.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: The sales value of the manufacturing sector slipped by 2.6 per cent year-on-year (y-o-y) to RM155 billion in November 2023, the Department of Statistics Malaysia (DoSM) reported today.</p><p>Chief statistician Malaysia Datuk Seri Dr Mohd Uzir Mahidin said the decrease was primarily due to the substantial drop in the petroleum, chemical, rubber and plastic products sub-sector by 10.8 per cent (October 2023: -9.5 per cent); and the electrical and electronics products s",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485398.jpeg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485398.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"My Say: Four cool ideas I learnt in 2023, and four questions",https://www.klsescreener.com/v2/news/view/1261259,2024-01-11 13:48:42,2024-01-12 11:20:14,2024-01-11 13:30:00,"Every year, I try to read as much as I can. For the books I read, I keep a record of when I read them and my rating of them — on a scale of 1 to 5, with 5 being “all-timer, has really shaped my thinking or beliefs”. For those who may be interested, I have a list of the subset of books I have rate...","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in Forum, The Edge Malaysia Weekly on January 8, 2024 - January 14, 2024</span></p></div><div class=newsTextDataWrapInner><p>Every year, I try to read as much as I can. For the books I read, I keep a record of when I read them and my rating of them — on a scale of 1 to 5, with 5 being “all-timer, has really shaped my thinking or beliefs”. For those who may be interested, I have a list of the subset of books I have rated “5” on my website (www.nicholaskhaw.com). For the academic articles I read, I",Edge,,https://assets.theedgemarkets.com/P50-KLview_TEM1505_Forum_20240108153651_theedgemalaysia.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
"Genting Malaysia’s continued fund injection into Empire Resorts leaves investors, analysts in dismay",https://www.klsescreener.com/v2/news/view/1261253,2024-01-11 13:35:50,2024-01-11 19:19:16,2024-01-11 13:27:05,"Investors appeared to be perturbed by Genting Malaysia Bhd, after the casino and hospitality group announced an additional equity injection of US$100 million (RM464.15 million) into its 49%-owned beleaguered US associate Empire Resorts Inc.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Investors appeared to be perturbed by Genting Malaysia Bhd, after the casino and hospitality group announced an additional equity injection of US$100 million (RM464.15 million) into its 49%-owned beleaguered US associate Empire Resorts Inc.</p></div>

<div class=newsTextDataWrapInner><p>Shares of Genting Malaysia came under pressure on Thursday morning, falling 3.5% or 10 sen to RM2.75, giving it a market capitalisation of RM16.33 billion as at 11.55am.</p></div>

<div class=newsTextDataWrapInner><p>Genting Bhd, which owns a 49% st",,,https://assets.theedgemarkets.com/gentingmalaysia_20240111124932_gentingmalaysia.com_.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Oil inches higher as Middle East tensions heat up,https://www.klsescreener.com/v2/news/view/1261251,2024-01-11 13:33:28,2024-01-11 13:33:28,2024-01-11 13:19:00,"SINGAPORE: Oil prices edged higher on Thursday on concerns about escalating conflict in the Middle East with more attacks on Gaza and on shipping in the Red Sea, even as a surprise build in U.S. crude stockpiles capped gains.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>SINGAPORE: Oil prices edged higher on Thursday on concerns about escalating conflict in the Middle East with more attacks on Gaza and on shipping in the Red Sea, even as a surprise build in U.S. crude stockpiles capped gains.</p><p>Brent crude futures gained 48 cents, or 0.48%, to $77.17 a barrel at 0510 GMT, while U.S. West Texas Intermediate crude futures rose 32 cents, or 0.45%, to $71.69 a barrel.</p><p>The benchmarks settled lower on Wednesday after a surprise jump in U.S. cr",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485388.jpeg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485388.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Bursa Malaysia remains lower at midday on selling pressure,https://www.klsescreener.com/v2/news/view/1261241,2024-01-11 13:18:45,2024-01-11 19:32:26,2024-01-11 13:03:22,"KUALA LUMPUR (Jan 11): Bursa Malaysia remained lower at midday on Thursday due to selling pressure in selected heavyweights, mainly in the industrial products and services sectors.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Bursa Malaysia remained lower&nbsp;at midday on Thursday due to&nbsp;selling pressure&nbsp;in selected heavyweights, mainly in the industrial products and services sectors.&nbsp;</p></div>

<div class=newsTextDataWrapInner><p>Press Metal Aluminium Holdings Bhd eased eight sen to RM4.82 and Petronas Chemicals Group Bhd slid six sen to RM6.94. Both stocks pulled the composite index down by a combined 1.87 points.</p></div>

<div class=newsTextDataWrapInner><p>At 12.30pm, the FTSE Bursa Malaysia KLCI (FBM KLCI)&nbsp;decreased 0.19% or",新闻,,https://assets.theedgemarkets.com/noon-market-down_20240111125905_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
UEM Sunrise cautiously optimistic on property demand in 2024 - CEO,https://www.klsescreener.com/v2/news/view/1261239,2024-01-11 13:11:24,2024-01-11 13:11:24,2024-01-11 13:01:00,"KUALA LUMPUR: UEM Sunrise Bhd is cautiously optimistic about the demand for property this year, underpinned by the continued demand to service the mid-range customer market as well as greater demand for residential products in the Klang Valley.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: <a href=""/business/marketwatch/stocks/?qcounter=UEMS"" target=""_blank"">UEM Sunrise Bhd</a><a href=""http://charts.thestar.com.my/?s=UEMS"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a> is cautiously optimistic about the demand for property this year, underpinned by the continued demand to service the mid-range customer market as well as greater demand for residential products in the Klang Valley.</p><p>UEM Sunrise chief",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485353.jpeg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485353.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
IPI posts modest 0.6% increase in November 2023 - DoSM,https://www.klsescreener.com/v2/news/view/1261249,2024-01-11 13:33:26,2024-01-11 13:33:26,2024-01-11 12:55:00,"KUALA LUMPUR: The Industrial Production Index (IPI), which measures the real output in the manufacturing, mining and electric industries, registered a marginal increase of 0.6 per cent in November 2023 year-on-year (y-o-y), said the Department of Statistics Malaysia (DoSM).","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: The Industrial Production Index (IPI), which measures the real output in the manufacturing, mining and electric industries, registered a marginal increase of 0.6 per cent in November 2023 year-on-year (y-o-y), said the Department of Statistics Malaysia (DoSM).</p><p>In a statement today, chief statistician Datuk Seri Dr Mohd Uzir Mahidin said the modest expansion of 1.9 per cent in the mining segment and 4.2 per cent in the electricity sector contributed to the IPI u",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485342.jpeg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485342.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"FBM KLCI sees mild profit-taking, regional markets push higher",https://www.klsescreener.com/v2/news/view/1261233,2024-01-11 13:00:36,2024-01-11 13:00:36,2024-01-11 12:53:00,"KUALA LUMPUR: Malaysia's benchmark stock index declined in morning trade following the rally in the previous day, and at odds with the bullish performance in regional markets.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: Malaysia's benchmark stock index declined in morning trade following the rally in the previous day, and at odds with the bullish performance in regional markets.</p><p>At 12.30pm, the FBM KLCI was down 2.83 points to 1,484.03 while the overall market breadth was negative with 480 decliners compared to 347 gainers.</p><p>Trading volume was 2.41 billion shares exchanging hands for RM1.4bil.</p><p>Leading the decline was Genting Malaysia, which slumped 13 sen to RM2.72,",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485335.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485335.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
