id,title,summary,content,created_date,modified_date,published_date,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
931993,"Bank of Korea’s Lee says recovery, prices set normalisation pace","SEOUL: The Bank of Korea (BoK) will continue to adjust policy in line with the economy’s recovery and keep an eye on the risk that high inflation lasts longer, according to governor Lee Ju-yeol in a speech marking the new year.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Bank of Korea Governor Lee Ju-yeol speaks during a news conference in Seoul, South Korea, November 30, 2017. REUTERS/Kim Hong-Ji/File Photo</p>
                         ",2022-01-01 09:51:02,2022-01-01 09:51:02,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427559.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427559.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931991,Ireland eyes new year bond issue,"DUBLIN: Ireland could tap bond markets as early as next week, continuing a tradition of being one of the first eurozone countries to sell debt at the start of the year.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:50:59,2022-01-01 09:50:59,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png&w=300,https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931989,Mapletree commercial units plan merger,SINGAPORE: Singapore state investor Temasek Holdings Pte’s real estate investment managers Mapletree Commercial Trust and Mapletree North Asia Commercial Trust plan to merge in a scheme arrangement totaling S$4.2 bill (US$3.1bil or RM13bil).,"<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:50:59,2022-01-01 09:50:59,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png&w=300,https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931987,The year of policy normalisation,"THIS time last year, we anticipated a sharp V-shaped recovery in 2021 based on the assumption that nationwide lockdowns would be a thing of the past. Given the prolonged lockdowns in 2021, we see the shape of the economic recovery coming in as a smaller “V”.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:50:56,2022-01-01 09:50:56,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427750.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427750.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931985,China tech stocks rebound,"BEIJING: China’s tech giants rebounded yesterday, with thin liquidity exacerbating swings as some traders closed out short positions on the last day of the year.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Stock rally: A woman running past the offices of Alibaba in Beijing. The company was the biggest point contributor to the Hang Seng Tech Index’s gain yesterday, with an ",2022-01-01 09:50:54,2022-01-01 09:50:54,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427561.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427561.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931983,Manufacturing momentum intact amid property slump,"BEIJING: China’s manufacturing sector continued to expand in December, providing some relief to Beijing as the world’s second-largest economy continues to struggle with a property market slump.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:40:53,2022-01-01 09:40:53,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png&w=300,https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931981,HONG LEONG BANK GETS BEST SME BANK IN MALAYSIA AWARD,"FOR the third year in a row, Hong Leong Bank (HLB) has been awarded the Best SME Bank in Malaysia 2021 award by The Asian Banker – one of the most prestigious international awards in the financial services industry.HLB also clinched the Best Cash Manage­ment in Malaysia 2021 award at The Asian Banker Transaction Finance Awards 2021 back in August.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">(From left) HLB SME Banking head Kevin Ng, Business and Corporate Banking managing director Yow Kuan Tuck and Personal Financial Services managing director Charles Sik w",2022-01-01 09:40:51,2022-01-01 09:40:51,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427563.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427563.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931979,Is democracy on ventilators?,"WHEN United States President Biden called the virtual Summit for Democracy earlier this month, he recognised in his closing speech that “Democracy is what makes it possible for hope and history to rhyme”, but also that democracy must deliver and be accountable.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:40:49,2022-01-01 09:40:49,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png&w=300,https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931977,Inflation and China failed to rattle markets; 2022 might be different,"A year ago, most economists expected that the Covid-19 pandemic would continue to weigh heavily on the global marketplace, and that the recovery process would be far from smooth. But two changes to the landscape – rapid inflation, and questions about the viability of investing in China – caught nearly everyone off-guard.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Recovery path: People are silhouetted in an office building in Beijing. China’s economy became the first to recover from the pandemic, adding to the promise of a continu",2022-01-01 09:40:46,2022-01-01 09:40:46,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427529.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427529.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931975,US home prices surge 18.4% in October,THE United States home prices surged again in October as the housing market continues to boom in the wake of last year’s coronavirus recession.,"<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Thriving market: An advertising sign in front of a new home construction site in Northbrook. US home prices surged again in October as the housing market continues to bo",2022-01-01 09:40:46,2022-01-01 09:40:46,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427533.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427533.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931973,Investors need to get a lot smarter about fintech,"THE good news is that advances in financial technology, or fintech, are going to improve customers lives. The bad news is a lot of investors are going to lose money while it happens.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Making waves: A woman checks her mobile phone outside a shopping mall in Bangkok. Technological revolutions can trigger deep change around how business and even societie",2022-01-01 09:40:44,2022-01-01 09:40:44,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427523.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427523.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931971,A challenging year ahead,HAPPY New Year! Welcome to a fresh beginning and one that is filled with hope and expectations.,"<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Curtailed: A screen displays trading information for ride-hailing giant Didi Global at the New York Stock Exchange. The company delisted its shares six months after gett",2022-01-01 09:40:43,2022-01-01 09:40:43,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427515.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427515.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931969,CTOS to expand offerings,"CTOS Digital Bhd’s proposed acquisitions are seen by equity analysts as positive and earnings accretive, as well as bringing synergistic benefits and growth acceleration to the group.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:40:41,2022-01-01 09:40:41,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png&w=300,https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931967,Don’t let the Federal Aviation Administration ground 5G,RARELY has an arcane interagency dispute proved so needlessly disruptive.,"<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">In jeopardy: A file picture showing visitors at the Mobile World Congress in Spain. By one estimate, 5G could add US$1.5 trillion (RM6.26 trillion) to US gross domestic ",2022-01-01 09:30:44,2022-01-01 09:30:44,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427531.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427531.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931965,Stock market an underperformer last year,"THANKS to last-minute bargain hunting, the Malaysian stock market ended the final trading day of 2021 sharply higher, a reversal from the weakness seen in the previous session. However, it still made a loss for the entire year.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:30:44,2022-01-01 09:30:44,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427747.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427747.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931963,Sectors to count on in 2022,THE market awaits a new dawn in 2022.,"<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Spending power: With the reopening of the economy, the consumer sector is expected to pick up pace this year.</p>
                                                       ",2022-01-01 09:30:44,2022-01-01 09:30:44,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427513.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427513.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931961,The winners and losers of China’s markets in 2021,"IN a year that’s seen China’s “common prosperity” agenda roil global equity markets, the nation’s policies also created a greater divide between stock winners and losers at home.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Bright future: A worker at an observation tower of a solar farm in China. The country’s push to reach carbon neutrality by 2060 spurred some big gains in the electric ve",2022-01-01 09:30:43,2022-01-01 09:30:43,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427525.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427525.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931959,The Peloton analyst who called the stock’s crash is still not a buyer,"PELOTON Interactive Inc was a Wall Street darling a year ago, with analysts almost universally recommending buying the home-fitness company’s shares after they had soared 434% in 2020.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Revenue cut: A Peloton fitness equipment is on display at the groundbreaking of the company’s first US factory in Luckey, Ohio. The majority of analyst downgrades this y",2022-01-01 09:30:43,2022-01-01 09:30:43,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427557.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427557.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931957,Little strokes fell great oaks,THIS is the time of the year for reflection and new resolutions. Many I know would do up a list and ask themselves whether they have accomplished what they set out for the past year.,"<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:30:42,2022-01-01 09:30:42,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427748.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427748.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931955,Hawaii is rethinking tourism,"JOHN De Fries still recalls fishing the waters off Waikiki Beach in Oahu as a kid in the 1960s. “Growing up, my family’s fishing grounds were a source of food first and recreation second,” he says. “Today they’re a playground surrounded by hotels.”","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:30:42,2022-01-01 09:30:42,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png&w=300,https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931953,Hedge funds salvage 2021 gains,"FOR some of the world’s largest hedge funds, private equity ended up making – or saving – the year, and they’re betting that will be the case again in 2022.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:30:40,2022-01-01 09:30:40,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png&w=300,https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931951,SenseTime’s red-hot start makes Tang one of world’s richest,SenseTime’s red-hot start makes Tang one of world’s richest,"<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Memorable debut: A pedestrian on a flyover near the SenseTime Group Inc headquarters in Shanghai. The artificial intelligence giant rose on its first day of trading afte",2022-01-01 09:30:37,2022-01-01 09:30:37,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/01/1427541.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/01/1427541.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931949,A debate about inflation will matter in 2022. But which one?,"PRICES have been increasing at the fastest rate in decades, but we haven’t been having a debate about inflation.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                            <div id=""story-body"" class=""story bot-15 relative"">
                
 ",2022-01-01 09:30:35,2022-01-01 09:30:35,2022-01-01 00:00:00,,,//images.weserv.nl/?url=https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png&w=300,https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
931941,"Sabah latest state hit by floods on Dec 31, 2021, number of evacuees in Kelantan on the rise","KUALA LUMPUR (Dec 31): Sabah became the latest state hit by floods with 73 residents evacuated to relief centres (PPS), while the number of flood evacuees in Kelantan showed an increase on Friday (Dec 31, 2021) night.
Six villages in Kota Marudu, SABAH, were ...","<p>KUALA LUMPUR (Dec 31): Sabah became the latest state hit by floods with 73 residents evacuated to relief centres (PPS), while the number of flood evacuees in Kelantan showed an increase on Friday (Dec 31, 2021) night.</p>
<p>Six villages in Kota Marudu, SABAH, were inundated by floodwaters following heavy downpours since early morning, which caused two rivers in the districts to overflow. </p>
<p>According to Kota Marudu Disaster Management Secretariat’s statement, the villages were Kampung Asin-Asin, Kampung Beliajung, Kampung Tingkalanon, Kampung Tongkungon, Kampung Taritipan, dan Kampung",2022-01-01 03:00:42,2022-01-01 03:00:42,2022-01-01 02:59:00,,,https://assets.theedgemarkets.com/Batu-Tiga-and-Taman-Sri-Muda-S.Alam-floods-TuesDec21.2021-SB-7_20220101025641_theedgemarkets.jpg?CZb2IgKrq7o7hVHjYKuDWdSRzj8DytHA,https://assets.theedgemarkets.com/Batu-Tiga-and-Taman-Sri-Muda-S.Alam-floods-TuesDec21.2021-SB-7_20220101025641_theedgemarkets.jpg?CZb2IgKrq7o7hVHjYKuDWdSRzj8DytHA,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
931939,Full physical classes for secondary schools with 90% vaccination rate,"PUTRAJAYA (Dec 31): Secondary school students from remove classes, in Form 4, 5, 6, pre-university, and those attending International Baccalaureate Diploma Programme (IBDP), as well as international examination students must attend physical classes without rotation, if the vaccination rate has reached 90%.
The Ministry of ...","<p>PUTRAJAYA (Dec 31): Secondary school students from remove classes, in Form 4, 5, 6, pre-university, and those attending International Baccalaureate Diploma Programme (IBDP), as well as international examination students must attend physical classes without rotation, if the vaccination rate has reached 90%.</p>
<p>The Ministry of Education (MOE), in a statement on Friday (Dec 31, 2021), said for the third term of the 2021/2022 session, physical classes will be conducted on a rotational basis for educational institutions that have not reached the 90% vaccination rate.</p>
<p>“The list of educ",2022-01-01 03:00:42,2022-01-01 03:00:42,2022-01-01 02:51:00,,,https://assets.theedgemarkets.com/Covid-19-full-physical-classes-for-secondary-schools- with-90pct-vaccination-rate-pix-Fri31122021_20220101024538_bernama.jpg?qMoXE8Fs4idCYKopIEaX0fObuJtJ9DK8,https://assets.theedgemarkets.com/Covid-19-full-physical-classes-for-secondary-schools- with-90pct-vaccination-rate-pix-Fri31122021_20220101024538_bernama.jpg?qMoXE8Fs4idCYKopIEaX0fObuJtJ9DK8,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
931937,KPKT allocates RM67.5 mil for post-flood work,"PUTRAJAYA (Dec 31): The Housing and Local Government Ministry (KPKT) has allocated RM67.5 million for post-flood work, its Minister Datuk Seri Reezal Merican Naina Merican said.
The allocation included RM50 million for local authorities for the cost of repairing public infrastructure ...","<p>PUTRAJAYA (Dec 31): The Housing and Local Government Ministry (KPKT) has allocated RM67.5 million for post-flood work, its Minister Datuk Seri Reezal Merican Naina Merican said.</p>
<p>The allocation included RM50 million for local authorities for the cost of repairing public infrastructure and facilities, RM12.5 million for flood waste clean-up work and RM5 million from the 1Malaysia People's Housing Programme (PR1MA) for the ministry’s disaster food basket aid programme.</p>
<p>""In preparation for the second wave of floods in Kelantan, Terengganu, Perak, Penang and Johor, the ministry has",2022-01-01 02:40:42,2022-01-01 02:40:42,2022-01-01 02:38:00,,,https://assets.theedgemarkets.com/20211228-post-flood-waste-Tmn-Sri-Muda-S.Alam-ZHD-9528_20220101023108_theedgemarkets.jpg?yukoHpVYAyfbIf94kPVrkPcwbl4BW8eO,https://assets.theedgemarkets.com/20211228-post-flood-waste-Tmn-Sri-Muda-S.Alam-ZHD-9528_20220101023108_theedgemarkets.jpg?yukoHpVYAyfbIf94kPVrkPcwbl4BW8eO,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
931935,"Malaysia on track for strong, sustainable growth after trade and FDI success in 2021 — Azmin","KUALA LUMPUR (Dec 31): Despite being a challenging year for Malaysia, the country still ended 2021 with a bang as total trade for the first time in history, breaching the RM2 trillion mark, according to Senior Minister and International Trade and Industry ...","<p>KUALA LUMPUR (Dec 31): Despite being a challenging year for Malaysia, the country still ended 2021 with a bang as total trade for the first time in history, breaching the RM2 trillion mark, according to Senior Minister and International Trade and Industry Minister Datuk Seri Mohamed Azmin Ali. </p>
<p>Trade expanded 24.6% year-on -year to RM2.01 trillion for the January-November 2021 period.</p>
<p>Mohamed Azmin said Malaysia also attracted a total of RM177.8 billion approved investments in the manufacturing, services and primary sectors in the period from January to September 2021, represe",2022-01-01 02:30:33,2022-01-01 02:30:33,2022-01-01 02:24:00,,,https://assets.theedgemarkets.com/Azmin-3_20220101022051_theedgemarkets.jpg?rS8caY50tvkNzWK3.gmzZkGDhtKhpL7h,https://assets.theedgemarkets.com/Azmin-3_20220101022051_theedgemarkets.jpg?rS8caY50tvkNzWK3.gmzZkGDhtKhpL7h,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
931933,MTC wants to boost Bumiputera contribution to timber exports,"KUALA LUMPUR (Dec 31): The Malaysian Timber Council (MTC) wants to see more Bumiputera participation in the timber industry, noting that they contributed less than 1%, i.e. only 0.63% to the RM22.02 billion timber exports last year.
Chief executive officer Muhtar Suhaili ...","<p>KUALA LUMPUR (Dec 31): The Malaysian Timber Council (MTC) wants to see more Bumiputera participation in the timber industry, noting that they contributed less than 1%, i.e. only 0.63% to the RM22.02 billion timber exports last year.</p>
<p>Chief executive officer Muhtar Suhaili said that to produce more Bumiputeras who contribute to the industry, MTC has held various programmes, including roadshows, to bring awareness to industry players as well as helping get them involved in exports.</p>
<p>“I feel an area which has room for improvement is on how to take the industry from manual to automa",2022-01-01 02:20:24,2022-01-01 02:20:24,2022-01-01 02:17:00,,,https://assets.theedgemarkets.com/wood-tree-barks-Brazil-Amazon-rainforest-deforestation_20220101021338_bloomberg.jpg?T6Es2ye6.6aVXGTMCNjOcsZ3efLcUJ7K,https://assets.theedgemarkets.com/wood-tree-barks-Brazil-Amazon-rainforest-deforestation_20220101021338_bloomberg.jpg?T6Es2ye6.6aVXGTMCNjOcsZ3efLcUJ7K,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
931931,"Flood assistance for each affected household can reach up to RM61,000 — PM Ismail Sabri","KUALA LUMPUR (Dec 31): Prime Minister Datuk Seri Ismail Sabri Yaakob on Friday (Dec 31) said that the government’s assistance for flood victims could reach up to RM10,000 for each head of household.
In fact, for the victims whose houses were ...","<p>KUALA LUMPUR (Dec 31): Prime Minister Datuk Seri Ismail Sabri Yaakob on Friday (Dec 31) said that the government’s assistance for flood victims could reach up to RM10,000 for each head of household.</p>
<p>In fact, for the victims whose houses were totally destroyed in the floods, the assistance will be much higher and could reach up to RM61,000.</p>
<p>Realising the challenges awaiting the victims in the next few months, Ismail Sabri said assistance was one of the government’s efforts to alleviate the victims’ burden without having to take out their savings from the Employees Provident Fun",2022-01-01 02:10:22,2022-01-01 02:10:22,2022-01-01 00:30:00,,,https://assets.theedgemarkets.com/Batu-Tiga-and-Taman-Sri-Muda-Shah-Alam-pumping-out-flood-waters-TuesDec21.2021-SB-1_20220101002621_theedgemarkets.jpg?JWVEM98Cu60QIy4AYoXdwXOGnwFkTXND,https://assets.theedgemarkets.com/Batu-Tiga-and-Taman-Sri-Muda-Shah-Alam-pumping-out-flood-waters-TuesDec21.2021-SB-1_20220101002621_theedgemarkets.jpg?JWVEM98Cu60QIy4AYoXdwXOGnwFkTXND,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
931903,"Govt ready to implement transformation of judicial system to strengthen democracy, says PM","KUALA LUMPUR (Dec 31): The government is ready to implement transformation in the judicial system to strengthen democracy in the country, Prime Minister Datuk Seri Ismail Sabri Yaakob said.
He said this was in tandem with parliamentary transformation efforts being undertaken ...","<p>KUALA LUMPUR (Dec 31): The government is ready to implement transformation in the judicial system to strengthen democracy in the country, Prime Minister Datuk Seri Ismail Sabri Yaakob said.</p>
<p>He said this was in tandem with parliamentary transformation efforts being undertaken by the government.</p>
<p>Ismail Sabri also said that the Memorandum of Understanding (MoU) on Political Stability and Transformation signed on Sept 13 had been successful in overcoming the challenges caused by political instability.</p>
<p>“Those challenges, which had threatened the nation’s recovery and unity a",2022-01-01 00:30:33,2022-01-01 00:30:33,2022-01-01 00:20:00,,,https://assets.theedgemarkets.com/Malaysia-flag-govt-emblem-on-KL-courts-complex-building-364076730-for-Goldman-1MDB-Tues18082020-714pm-story_20220101002331_bloomberg.jpg?FF55zZGbFdJ9KpHCypQGWob9AHVpvFiV,https://assets.theedgemarkets.com/Malaysia-flag-govt-emblem-on-KL-courts-complex-building-364076730-for-Goldman-1MDB-Tues18082020-714pm-story_20220101002331_bloomberg.jpg?FF55zZGbFdJ9KpHCypQGWob9AHVpvFiV,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
931901,"Top Glove, SCIB, MYEG, FGV, Petronas Dagangan, Westports, ATA IMS, Complete Logistic, Astino, MUI and SCBuild","KUALA LUMPUR (Dec 31): Based on corporate announcements and news flow on Friday (Dec 31, 2021), companies in focus next Monday (Jan 3, 2022) may include: Top Glove Corp Bhd, Sarawak Consolidated Industries Bhd (SCIB), MY EG Services Bhd (MYEG), FGV Holdings Bhd, Petronas Dagangan ...","<p>KUALA LUMPUR (Dec 31): Based on corporate announcements and news flow on Friday (Dec 31, 2021), companies in focus next Monday (Jan 3, 2022) may include: Top Glove Corp Bhd, Sarawak Consolidated Industries Bhd (SCIB), MY EG Services Bhd (MYEG), FGV Holdings Bhd, Petronas Dagangan Bhd (PDB), Westports Holdings Bhd, ATA IMS Bhd, Complete Logistic Services Bhd (CLSB), Astino Bhd, Malayan United Industries Bhd (MUI) and SC Estate Builder Bhd (SCBuild). </p>
<p><strong>Top Glove Corp Bhd</strong> aims to cement its position as the world’s leading glove manufacturer, as well as aspires to become ",2022-01-01 00:20:22,2022-01-01 00:20:22,2022-01-01 00:16:00,,,https://assets.theedgemarkets.com/Companies-in-the-news_20220101001231_theedgemarkets.jpg?liB0DLZj.lrGML7Qrv5m54_6Of5q4qAi,https://assets.theedgemarkets.com/Companies-in-the-news_20220101001231_theedgemarkets.jpg?liB0DLZj.lrGML7Qrv5m54_6Of5q4qAi,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
931899,Boardroom tussle intensifies at SCBuild as eight directors 'reappointed' after being voted out,"KUALA LUMPUR (Dec 31): SC Estate Builder Bhd’s (SCBuild) shareholders voted out eight directors at its  annual general meeting on Friday (Dec 31, 2021), only to have all eight ""reappointed"" to the board by the construction company’s remaining two directors. 
The ...","<p>KUALA LUMPUR (Dec 31): SC Estate Builder Bhd’s (SCBuild) shareholders voted out eight directors at its  annual general meeting on Friday (Dec 31, 2021), only to have all eight ""reappointed"" to the board by the construction company’s remaining two directors. </p>
<p>The eight directors — Loh Boon Ginn, Kuay Jeaneve, Kuay Jen Nie, Chee Jun Ann, Josipinna Pudun, Loo Tze Ming, Chan Wei Xi and Soo Ting Hooi — had offered themselves for reelection at the AGM, but were voted out by a majority of the shareholders. </p>
<p>The shareholders also voted against two resolutions to approve directors’ fee",2022-01-01 00:10:21,2022-01-01 00:10:21,2022-01-01 00:02:00,,,https://assets.theedgemarkets.com/sc-estate-builder-2-recycled-20211008214054_20211231235746_scestatebuilder.jpg?F4tGtfYixm5B8QxlnBoLtooaYEM26uAo,https://assets.theedgemarkets.com/sc-estate-builder-2-recycled-20211008214054_20211231235746_scestatebuilder.jpg?F4tGtfYixm5B8QxlnBoLtooaYEM26uAo,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
